id,title,author,type,publishedYear,isbn,filename,postUrl,attachmentUrl
openBook383,,,"της εργασίας. Οι Wikibookians τείνουν να αναλαμβάνουν διάφορους ρόλους όταν επισκέπτονται το “Wikibooks”. Η πλειοψηφία των επισκεπτών είναι αναγνώστες, που θέλουν να λάβουν δωρεάν γνώση. Οι Editors βοηθούν στη διόρθωση προβλημάτων, όπως λάθη στην ορθογραφία, τη γραμματική ή την μορφοποίηση. Οι Συγγραφείς στην πραγματικότητα δημιουργούν νέα βιβλία και δημιουργούν νέο περιεχόμενο. Άλλοι Wikibookians παρακολουθούν το website, επιτελώντας καθήκοντα διαχείρισης, οργάνωσης και εκκαθάρισης. Το τελευταίο group είναι οι Wikibooks Administrators. Αυτοί που χρησιμοποιούν το Wikibooks δεν εμπίπτουν πάντα σε μόνο ένα group, αλλά σε έναν συνδυασμό, ή και σε όλα από τα παραπάνω group.",,,.pdf,https://www.openbook.gr/wikibooks-education/,
openBook384,,,,,,.pdf,https://www.openbook.gr/elefthero-ekpaideytiko-yliko/,
openBook385,,,,,,.pdf,https://www.openbook.gr/greek-museums/,
openBook386,6 τρόποι να μοιραστείτε το έργο σας,,Οδηγός,2014,,6 τρόποι να μοιραστείτε το έργο σας.pdf,https://www.openbook.gr/6-tropoi-na-moirasteite-to-ergo-sas/,http://bit.ly/2qJT12S
openBook387,Καπνός,και νομικός,Διήγημα,2015,978-618-81798-0-6,Καπνός.pdf,https://www.openbook.gr/kapnos/,http://bit.ly/2slcYOd
openBook388,Πέντε ζωές κι ένα μυθιστόρημα,Δώρα Κασκάλη,,2012,978-960-99990-5-2,Πέντε ζωές κι ένα μυθιστόρημα.pdf,https://www.openbook.gr/pente-zwes-ki-ena-mythistorima/,http://bit.ly/2rLEKVi
openBook389,Όχι πολύ μακριά από κει,,Video-book,2013,,Όχι πολύ μακριά από κει.pdf,https://www.openbook.gr/oxi-poly-makria-apo-kei/,
openBook390,Πώς να δημιουργήσουμε μια παγκόσμια και ευημερούσα οικονομία βασισμένη στα κοινά,,Πολιτικές Επιστήμες,2018,978-960-99990-8-3,Πώς να δημιουργήσουμε μια παγκόσμια και ευημερούσα οικονομία βασισμένη στα κοινά.pdf,https://www.openbook.gr/pws-na-dimiourgisoume-mia-pagkosmia-kai-eyimerousa-oikonomia-vasismeni-sta-koina/,http://bit.ly/2zQmsEV
openBook391,Ο Μικρός Πρίγκιπας,Antoine de Saint-Exupéry (1900-1944),Παραμύθι,2013,,Ο Μικρός Πρίγκιπας.pdf,https://www.openbook.gr/o-mikros-prigkipas-antoine-de-saint-exupery/,http://bit.ly/2sWoTlC
openBook392,Τα Χριστούγεννα του τεμπέλη,Αλέξανδρος Παπαδιαμάντης (1851-1911),Διήγημα,1913,,Τα Χριστούγεννα του τεμπέλη.pdf,https://www.openbook.gr/ta-christougenna-tou-tempeli/,http://bit.ly/2ywPYki
openBook393,Οι μάγισσες,Αλέξανδρος Παπαδιαμάντης (1851-1911),Διήγημα,1912,,Οι μάγισσες.pdf,https://www.openbook.gr/oi-magisses/,http://bit.ly/2lmCyhD
openBook394,Τα μετά θάνατον – Η χολεριασμένη,Αλέξανδρος Παπαδιαμάντης (1851-1911),Διήγημα,1914,,Τα μετά θάνατον – Η χολεριασμένη.pdf,https://www.openbook.gr/i-xoleriasmeni/,http://bit.ly/2MFmFzh
openBook395,Ο Πεντάρφανος,Αλέξανδρος Παπαδιαμάντης (1851-1911),Διήγημα,1912,,Ο Πεντάρφανος.pdf,https://www.openbook.gr/o-pentarfanos/,http://bit.ly/2K04cvq
openBook396,Η Φόνισσα,Αλέξανδρος Παπαδιαμάντης (1851-1911),Μυθιστόρημα,1912,,Η Φόνισσα.pdf,https://www.openbook.gr/i-fonissa/,http://bit.ly/2M3ky7e
openBook397,Ανάβαλε την αναβλητικότητά σου,Νικόλας Σμυρνάκης,Προσωπική Ανάπτυξη,2018,978-960-605-426-6,Ανάβαλε την αναβλητικότητά σου.pdf,https://www.openbook.gr/anavale-tin-anavlitikotita-sou/,http://www.islandofman.me/ebook.php
openBook398,,,,,,.pdf,https://www.openbook.gr/afigisi-paramythiwn-online-apo-tin-dimosia-kentriki-vivliothiki-chalkidas/,
openBook399,Ψυχολογία Συριανού συζύγου,Εμμανουήλ Ροΐδης (1836-1904),Διήγημα,2018,,Ψυχολογία Συριανού συζύγου.pdf,https://www.openbook.gr/psychologia-syrianou-syzygou/,http://bit.ly/2sW6tR0
openBook400,Σπασμένα φεγγάρια,Νικόλας Χουέρβος,Ποίηση,2008,,Σπασμένα φεγγάρια.pdf,https://www.openbook.gr/spasmena-feggaria/,http://bit.ly/2zcSxss
openBook401,Σιωπηλή πέτρα,Ευρυδίκη Αμανατίδου,Μυθιστόρημα,2018,978-960-629-004-6,Σιωπηλή πέτρα.pdf,https://www.openbook.gr/siwpili-petra/,http://bit.ly/2Mgr9w0
openBook402,Οι νότες που ξέφευγαν,Ευρυδίκη Αμανατίδου,Παραμύθι,2018,978-960-629-003-9,Οι νότες που ξέφευγαν.pdf,https://www.openbook.gr/oi-notes-pou-xefeygan/,http://bit.ly/2JsWCt2
openBook403,Ενωμένοι μπορούμε – Διαλεκτούλα μια άξια κατσικούλα,Ειρήνη Αρ. Ανδρουλάκη,Παραμύθι,2018,978-960-98389-6-2,Ενωμένοι μπορούμε – Διαλεκτούλα μια άξια κατσικούλα.pdf,https://www.openbook.gr/enwmenoi-mporoume/,http://bit.ly/2X3jxpA
openBook404,Μήνυμα σε μπουκάλι,,Μικροδιήγημα,2018,978-618-81465-7-0,Μήνυμα σε μπουκάλι.pdf,https://www.openbook.gr/minyma-se-mpoukali/,http://bit.ly/2HcdvGn
openBook405,Στρέτο,Paul Celan,Ποίηση,2014,,Στρέτο.pdf,https://www.openbook.gr/streto/,http://bit.ly/2AmzdWr
openBook406,Άπαντα – Ποιήματα και πεζά,Κώστας Καρυωτάκης (1896 – 1928),,,,Άπαντα – Ποιήματα και πεζά.pdf,https://www.openbook.gr/apanta-kwstas-karywtakis/,http://bit.ly/2IE5CPC
openBook407,Η περιστέρα,"Αλέξανδρος Δουμάς (υιός) [Alexandre Dumas, 1824-1895]",Μυθιστόρημα,1858,,Η περιστέρα.pdf,https://www.openbook.gr/i-peristera/,http://bit.ly/2LZ97lZ
openBook408,Από το σκοτάδι στο φως,,Διήγημα,2018,978-618-00-0121-1,Από το σκοτάδι στο φως.pdf,https://www.openbook.gr/apo-to-skotadi-sto-fws/,http://bit.ly/2ITlNZB
openBook409,Σε Κάποιο Μέρος της Άνοιξης: Ελεγεία,"Νικολάς Γκιγιέν (Nicolás Guillén, 1902-1989)",Ποίηση,2014,,Σε Κάποιο Μέρος της Άνοιξης: Ελεγεία.pdf,https://www.openbook.gr/se-kapoio-meros-tis-anoixis/,http://bit.ly/2jFIV1G
openBook410,Ο ροταϊός και ο βασιλιάς,Κάρμεν Ρουγγέρη,,2015,,Ο ροταϊός και ο βασιλιάς.pdf,https://www.openbook.gr/o-rotaios-kai-o-vasilias/,http://bit.ly/2rX30Bh
openBook411,Βρέχει γριές και άλλες ιστορίες,"Δανιήλ Χαρμς (Daniil Kharms, 1905-1942)",Διήγημα,2009,,Βρέχει γριές και άλλες ιστορίες.pdf,https://www.openbook.gr/vrexei-gries/,http://bit.ly/2s2eUs5
openBook412,,,,,,.pdf,https://www.openbook.gr/open-education-week-2019/,
openBook413,,,,,,.pdf,https://www.openbook.gr/100-free-ebooks-sites/,
openBook414,,,,,,.pdf,https://www.openbook.gr/digital-media-awards-2018/,
openBook415,,,,,,.pdf,https://www.openbook.gr/129-palia-sxolika-vivlia/,
openBook416,,,,,,.pdf,https://www.openbook.gr/cavafy-onassis/,
openBook417,Μια εύθραυστη εποχή,Κώστας Στοφόρος,Πεζογραφήματα,2017 (A’ έκδοση: 1984),978-618-81465-6-3,Μια εύθραυστη εποχή.pdf,https://www.openbook.gr/mia-eythraysti-epochi/,http://bit.ly/2EWjUFN
openBook418,Ο πειρατής του Ταμέσεως – Οι περιπέτειες του Σέρλοκ Χολμς,"Άρθουρ Κόναν Ντόυλ (Arthur Conan Doyle, 1859–1930)",Αστυνομική λογοτεχνία,2019,,Ο πειρατής του Ταμέσεως – Οι περιπέτειες του Σέρλοκ Χολμς.pdf,https://www.openbook.gr/o-peiratis-toy-tameseos/,http://bit.ly/2p8N558
openBook419,Το λαμπρό αμάξι,Ζαχαρίας Παπαντωνίου (1877-1940),Διήγημα,2018,,Το λαμπρό αμάξι.pdf,https://www.openbook.gr/to-lampro-amaxi/,http://bit.ly/2P9OLmh
openBook420,Παραμύθι για ένα παλικάρι που ξεκίνησε να μάθει τι θα πει φόβος,,Παιδική λογοτεχνία,2019,,Παραμύθι για ένα παλικάρι που ξεκίνησε να μάθει τι θα πει φόβος.pdf,https://www.openbook.gr/paramythi-gia-ena-palikari-poy-xekinise-na-mathei-ti-tha-pei-fovos/,http://bit.ly/2TkF7nN
openBook421,Από το χαρτί στην οθόνη: Ζητήματα της ηλεκτρονικής λογοτεχνίας,Μαρία Μπεχλιβάνου,Διπλωματική εργασία,2012,,Από το χαρτί στην οθόνη: Ζητήματα της ηλεκτρονικής λογοτεχνίας.pdf,https://www.openbook.gr/apo-to-xarti-stin-othoni/,http://bit.ly/2Nb9rOy
openBook422,To Παραμύθι του Χιώτη Μυλωνά,Σοφία Καρασούλη-Μἰλομπαρ,,2018,978-1-7752936-1-3,To Παραμύθι του Χιώτη Μυλωνά.pdf,https://www.openbook.gr/to-paramythi-tou-xiwti-mylwna/,http://bit.ly/2s6JNxX
openBook423,Orenta 1863,Μιχάλης Κατράκης,Διήγημα,2018,978-618-83664-2-8,Orenta 1863.pdf,https://www.openbook.gr/orenta-1863/,http://bit.ly/2J2kNBI
openBook424,Οι εργάται της θαλάσσης,"Βίκτωρ Ουγκώ (Victor Hugo, 1802-1885)",Μυθιστόρημα,1866,,Οι εργάται της θαλάσσης.pdf,https://www.openbook.gr/oi-ergatai-tis-thalassis/,http://bit.ly/2JAtbbt
openBook425,Βιργινία,Τάσος Κυρτάσογλου,Θεατρικό έργο,2018,978-618-00-0103-7,Βιργινία.pdf,https://www.openbook.gr/virginia/,http://bit.ly/2jUEugl
openBook426,Μερόπη,Δημήτριος Βερναρδάκης (1833-1907),Θεατρικό έργο,1866,,Μερόπη.pdf,https://www.openbook.gr/meropi/,http://bit.ly/2mT4pXp
openBook427,Ευρώπη… σαν παραμύθι!,,,2017,,Ευρώπη… σαν παραμύθι!.pdf,https://www.openbook.gr/eyrwpi-san-paramythi/,http://bit.ly/2v56nHY
openBook428,Παραμύθια κάτω από την ελιά,,,2013,,Παραμύθια κάτω από την ελιά.pdf,https://www.openbook.gr/paramythia-katw-apo-tin-elia/,http://bit.ly/2v6gGeT
openBook429,Με τα πόδια,Γιάννης Αντάμης,Αποσπάσματα,2018,,Με τα πόδια.pdf,https://www.openbook.gr/me-ta-podia/,http://bit.ly/2Lbaq04
openBook430,Ο πέμπτος τυφλός,Θάλεια Π. Αντωνιάδη,Μυθιστόρημα,2018,978-1490362847,Ο πέμπτος τυφλός.pdf,https://www.openbook.gr/o-pemptos-tyflos/,http://bit.ly/2K1g9BD
openBook431,Χαρά.Ζει,Γιάννης Τζανής,Διήγημα,2018,,Χαρά.Ζει.pdf,https://www.openbook.gr/xara-zei/,http://bit.ly/2HH5wmI
openBook432,Φαινομενολογία Του Γυμνού Πνεύματος,Αντώνης Αντωνάκος,Ποίηση,2018,,Φαινομενολογία Του Γυμνού Πνεύματος.pdf,https://www.openbook.gr/fainomenologia-tou-gymnoy-pneymatos/,http://bit.ly/2PsOuPD
openBook433,Κρυπτόν Άστυ,Στέλιος Παπαγρηγορίου,Νουβέλα,2019,,Κρυπτόν Άστυ.pdf,https://www.openbook.gr/krypton-asty/,http://bit.ly/2HcVugo
openBook434,Ένα φεγγάρι κοιτάζει απ’ το παράθυρο,Σάκης Αθανασιάδης,Ποίηση,2018,978-960-93-9969-2,Ένα φεγγάρι κοιτάζει απ’ το παράθυρο.pdf,https://www.openbook.gr/ena-feggari-koitazei-ap-to-parathyro/,http://bit.ly/2GxF2Xv
openBook435,Πασχαλινά Διηγήματα,Αλέξανδρος Παπαδιαμάντης (1851-1911),Διήγημα,2014,,Πασχαλινά Διηγήματα.pdf,https://www.openbook.gr/pasxalina-diigimata-papadiamantis/,http://bit.ly/2rSzoYc
openBook436,Μπαλκανμομπίλ,Γιάννης Αντάμης,Αποσπάσματα,2018,,Μπαλκανμομπίλ.pdf,https://www.openbook.gr/balkanmobil-2/,http://bit.ly/2ostHMH
openBook437,Ο υποψήφιος βουλευτής και οι τραμπούκοι,Σωτήρης Καρτέσιος,Θεατρικό έργο,1868,,Ο υποψήφιος βουλευτής και οι τραμπούκοι.pdf,https://www.openbook.gr/o-ypopsifios-vouleytis-kai-oi-trampoukoi/,http://bit.ly/2JVRaUn
openBook438,Τάσουλας ήτοι αι εν Ελλάδι βουλευτικαί εκλογαί,Α.Π. Ευστρατίου,Κωμωδία πολιτική – έμμετρος εις πράξεις εξ,1890,,Τάσουλας ήτοι αι εν Ελλάδι βουλευτικαί εκλογαί.pdf,https://www.openbook.gr/tasoulas/,http://bit.ly/2CLlbjq
openBook439,Ζωολόγιον θηλυκών και άλλων πλασμάτων,Αντώνης Αντωνάκος,Ποίηση,2019,,Ζωολόγιον θηλυκών και άλλων πλασμάτων.pdf,https://www.openbook.gr/zwologion/,http://bit.ly/2JV5EUv
openBook440,Ήττα,Ανδρέας Π. Κουζέλης,Μυθιστόρημα,2019,978-618-00-1034-3,Ήττα.pdf,https://www.openbook.gr/itta/,http://bit.ly/2HJMSxn
openBook441,Στιγμές από το ρεπερτόριο του θανάτου,Θοδωρής Βοριάς,Ποίηση,2018,978-618-83940-0-1,Στιγμές από το ρεπερτόριο του θανάτου.pdf,https://www.openbook.gr/stigmes-apo-to-repertorio-tou-thanatou/,http://bit.ly/2oikzui
openBook442,,,,,,.pdf,https://www.openbook.gr/all-books-are-free/,
openBook443,,,,,,.pdf,https://www.openbook.gr/the-legal-bay/,
openBook444,,,,,,.pdf,https://www.openbook.gr/bookmobile/,
openBook445,,,,,,.pdf,https://www.openbook.gr/asian-art/,
openBook446,,,,,,.pdf,https://www.openbook.gr/cc-publishing/,
openBook447,12/12/12,,,2012,978-960-99990-2-1,12/12/12.pdf,https://www.openbook.gr/12-12-12/,http://bit.ly/2tnnkM1
openBook448,Έγκλημα στο χωριό,,Διήγημα,2013,978-960-99990-7-6,Έγκλημα στο χωριό.pdf,https://www.openbook.gr/egklima-sto-xwrio/,http://bit.ly/2sKNEBK
openBook449,Παραμύθι για ένα παλικάρι που ξεκίνησε να μάθει τι θα πει φόβος,,Παιδική λογοτεχνία,2019,,Παραμύθι για ένα παλικάρι που ξεκίνησε να μάθει τι θα πει φόβος.pdf,https://www.openbook.gr/paramythi-gia-ena-palikari-poy-xekinise-na-mathei-ti-tha-pei-fovos/,http://bit.ly/2TkF7nN
openBook450,Τζακ ο αντεροβγάλτης – Οι περιπέτειες του Σέρλοκ Χολμς,"Άρθουρ Κόναν Ντόυλ (Arthur Conan Doyle, 1859–1930)",Αστυνομική λογοτεχνία,2019,,Τζακ ο αντεροβγάλτης – Οι περιπέτειες του Σέρλοκ Χολμς.pdf,https://www.openbook.gr/jack-o-anterovgaltis/,http://bit.ly/2ou6Vrq
openBook451,30+1 πράγματα που μπορεί να κάνει η Ευρώπη για την Ελλάδα,,Μελέτη / Έρευνα,2018,,30+1 πράγματα που μπορεί να κάνει η Ευρώπη για την Ελλάδα.pdf,https://www.openbook.gr/30-syn-1-pragmata-pou-mporei-na-kanei-i-eyrwpi-gia-tin-ellada/,http://bit.ly/2OgNn25
openBook452,Ο αμερικανός Μοντεχρίστος,"Τζούλιαν Χώθορν (Julian Hawthorne, 1846-1934)",Μυθιστόρημα,1893,,Ο αμερικανός Μοντεχρίστος.pdf,https://www.openbook.gr/o-amerikanos-montechristos/,http://bit.ly/2FwOzM8
openBook453,Δύο χειρόγραφα ποιήματα του Άγγελου Σικελιανού,Άγγελος Σικελιανός,Ποίηση,2003,,Δύο χειρόγραφα ποιήματα του Άγγελου Σικελιανού.pdf,https://www.openbook.gr/dyo-xeirografa-poiimata-tou-aggelou-sikelianou/,http://bit.ly/2A7EhkW
openBook454,Γαμικόν: ήτοι περί συνοικεσίων εγκόλπιον,Θεόκλητος Βίμπος (1832-1903),,1892,,Γαμικόν: ήτοι περί συνοικεσίων εγκόλπιον.pdf,https://www.openbook.gr/gamikon/,http://bit.ly/2uoJGi5
openBook455,Αι περιπλανήσεις του Οδυσσέως: διηγημέναι εις παίδας μετά εικονογραφιών,Εμμανουήλ Γαλάνης (1838-1926),Κλασική λογοτεχνία,1879,,Αι περιπλανήσεις του Οδυσσέως: διηγημέναι εις παίδας μετά εικονογραφιών.pdf,https://www.openbook.gr/ai-periplaniseis-tou-odyssews/,http://bit.ly/2TW6XqH
